"Index"	"Phase"	"Stiffness"	"Depth..nm."	"Load..mN."	"E.GPa"	"H.GPa"	"hc.nm"	"Ac.nm2"	"X"	"Y"
4846	2	36795.416913	29.094	0.183908386	202.432262465	7.229801948	25.345	25438	18.403429	56.8019700000004
4847	2	35774.791404	29.068	0.163442554	195.061387663	6.311119516	25.641	25898	18.803974	56.801019999999
4848	2	38223.453814	29.126	0.206305523	212.01281674	8.243812393	25.078	25025	19.203496	56.8014260000054
4849	2	30449.485139	29.168	0.202972715	173.749882593	8.583801374	24.168	23646	19.603885	56.8015310000046
4850	2	39892.645021	29.145	0.211933382	220.711031454	8.42586797	25.161	25153	20.002974	56.8015310000046
4851	2	40768.354079	29.107	0.206865054	224.591321435	8.154166638	25.301	25369	20.403935	56.8015040000028
4852	2	41494.863502	29.153	0.224688995	230.061116366	8.97082599	25.092	25047	20.803974	56.8010090000025
4853	2	37028.995103	29.098	0.160319963	200.635044299	6.113222502	25.851	26225	21.202974	56.8010090000025
4854	2	37173.74146	29.084	0.190098208	205.119699214	7.517493855	25.248	25287	21.603452	56.8019310000018
4855	2	36692.95739	29.196	0.171028828	199.712429703	6.580621964	25.7	25990	22.003038	56.8028860000049
4856	2	37748.775409	29.15	0.192360908	207.788911869	7.570223257	25.328	25410	22.403056	56.8014480000056
4857	2	42954.617959	29.009	0.246791043	241.053360709	10.094595456	24.7	24448	22.803008	56.801492999999
4858	2	37560.914916	29.121	0.217503104	210.272292453	8.853400259	24.778	24567	23.203886	56.8014590000021
4859	2	35581.229348	29.149	0.169300016	194.362956656	6.561376525	25.58	25803	23.603052	56.8009700000039
4860	2	37101.719325	29.15	0.182758368	203.432413764	7.136452345	25.456	25609	24.003018	56.8014260000054
4861	2	35919.409308	29.024	0.186924623	198.970013394	7.449656792	25.121	25092	24.403974	56.8014810000022
4862	2	38087.31904	29.17	0.224162909	213.366468243	9.137095187	24.756	24533	24.803024	56.8010639999993
4863	2	34263.264016	29.102	0.182047378	189.819905849	7.257103809	25.117	25085	25.203386	56.8009700000039
4864	2	34530.475985	29.09	0.199462985	193.430502663	8.129427658	24.758	24536	25.603491	56.8019200000053
4865	2	37839.744223	29.012	0.208473664	211.168073753	8.432652367	24.88	24722	26.003836	56.8009700000039
4866	2	33674.167263	29.126	0.171296534	185.4525279	6.747971294	25.311	25385	26.403474	56.8015040000028
4867	2	38145.845824	29.092	0.17511529	207.939564913	6.758599284	25.649	25910	26.803468	56.8014919999987
4868	2	38488.833589	29.025	0.177095809	210.286441337	6.866164319	25.574	25793	27.202974	56.8014420000036
4869	2	34884.690759	29.045	0.178946236	192.786654835	7.098386029	25.198	25209	27.603024	56.8014700000058
4870	2	32437.375316	29.111	0.178778124	180.476108364	7.188119104	24.978	24871	28.003442	56.8009700000039
4871	2	38801.561978	29.045	0.163391922	210.012367558	6.216912738	25.887	26282	28.403474	56.8014980000007
4872	2	40167.778061	29.099	0.172982332	217.522139091	6.588793962	25.869	26254	28.803974	56.8014260000054
4873	2	33639.844816	29.113	0.183306312	186.88458691	7.348002402	25.027	24946	29.20303	56.8010090000025
4874	2	33497.471901	29.117	0.173877463	184.972221395	6.88628704	25.224	25250	29.60343	56.801535999999
4875	2	37684.544492	29.113	0.168816818	204.784253936	6.474931159	25.753	26072	30.003024	56.8010040000008
4876	2	31295.263687	29.068	0.160082365	172.769116474	6.336819715	25.232	25262	30.403052	56.8009700000039
4877	2	38299.674187	29.085	0.210849423	213.23269639	8.488730017	24.956	24839	30.804386	56.8009700000039
4878	2	39703.950544	29.107	0.208699494	219.642382193	8.295433955	25.164	25158	31.203891	56.8014919999987
4879	2	35677.435542	29.105	0.199718147	198.940498641	8.065467356	24.906	24762	31.604374	56.8015139999989
4880	2	36985.796467	29.068	0.227342569	209.129621641	9.440495357	24.458	24082	32.003884	56.8014919999987
4881	2	37740.844788	29.149	0.233030833	213.001489001	9.640693999	24.518	24172	32.403974	56.8015480000031
4882	2	46452.941457	29.151	0.200867833	251.266486504	7.63318794	25.908	26315	32.803452	56.8014260000054
4883	2	36706.371267	29.033	0.20550534	205.132251087	8.33606253	24.834	24653	33.203374	56.8018809999994
4884	2	35111.285491	29.047	0.199009464	196.448693553	8.091544482	24.796	24595	33.603491	56.8014260000054
4885	2	38344.823941	29.112	0.203679875	212.358865597	8.113874443	25.128	25103	34.003522	56.8019310000018
4886	2	41147.025349	29.017	0.204776502	226.795490066	8.080252392	25.284	25343	34.403008	56.8014760000005
4887	2	35409.227704	29.194	0.20922668	198.324336413	8.524895029	24.763	24543	34.803008	56.8009999999995
4888	2	32850.183072	29.136	0.179212355	182.396563815	7.17593555	25.045	24974	35.20343	56.8014980000007
4889	2	38821.74789	29.019	0.206597312	215.66165313	8.280817662	25.028	24949	35.60303	56.8014700000058
4890	2	39850.90869	29.094	0.203944073	219.842459516	8.061403224	25.256	25299	36.003491	56.8014700000058
4891	2	38114.82305	29.242	0.18270525	207.788526195	7.052761601	25.646	25905	36.404013	56.8014580000017
4892	2	40413.60987	29.061	0.212718017	223.920016276	8.481793352	25.113	25079	36.803452	56.8019200000053
4893	2	36611.932712	29.169	0.186922683	201.45694909	7.350790853	25.34	25429	37.203974	56.8010140000042
4894	2	37843.743139	29.141	0.186561707	207.579213542	7.290459899	25.444	25590	37.603891	56.8014140000014
4895	2	38480.430035	29.055	0.209875445	214.182573612	8.445063659	24.965	24852	38.003508	56.8014480000056
4896	2	33941.554595	29.118	0.179862566	187.884457267	7.158333046	25.144	25126	38.40353	56.8005120000016
4897	2	38353.067511	29.11	0.164079887	207.494993068	6.237682248	25.901	26305	38.803018	56.8013659999997
4898	2	37728.191772	29.009	0.177349444	206.694028534	6.913637037	25.484	25652	39.203524	56.8010140000042
4899	2	36379.40193	29.039	0.16855241	198.820922593	6.538842715	25.564	25777	39.603974	56.8009989999991
4900	2	32247.77242	29.172	0.180539834	179.445815341	7.260944793	24.973	24865	40.003513	56.8009700000039
4901	2	36662.317472	29.062	0.19378485	203.231748214	7.734210097	25.098	25056	40.402974	56.8014980000007
4902	2	31327.16886	29.046	0.195008297	177.585771903	8.139167643	24.377	23959	40.803058	56.8010090000025
4903	2	44525.115315	29.019	0.209644082	243.901703332	8.170620403	25.488	25658	41.203018	56.8014580000017
4904	2	39791.978126	29.142	0.198832197	218.588994735	7.793007696	25.395	25514	41.603945	56.8014480000056
4905	2	35046.811032	29.052	0.194524793	195.528727637	7.864153165	24.889	24736	42.003974	56.8010330000034
4906	2	36883.959675	29.084	0.210055971	206.26055444	8.531888722	24.813	24620	42.403974	56.8014750000002
4907	2	40293.808689	29.011	0.212894761	223.697319441	8.522416614	25.049	24981	42.803486	56.8014260000054
4908	2	33904.034016	29.002	0.177903678	188.120418543	7.113886242	25.067	25008	43.20393	56.8014040000053
4909	2	37065.858212	29.084	0.168416816	201.891033545	6.489694616	25.676	25951	43.603008	56.8019700000004
4910	2	38880.879486	29.189	0.161980067	209.33362763	6.098461391	26.064	26561	44.003452	56.8019310000018
4911	2	36283.06137	29.176	0.15757917	196.194605507	5.984363315	25.919	26332	44.403562	56.8014040000053
4912	2	36540.990509	29.129	0.156511563	197.604643843	5.944741251	25.916	26328	44.803496	56.8014580000017
4913	2	39376.821101	29.093	0.180669239	214.635642055	6.972033421	25.652	25913	45.20354	56.8014980000007
4914	2	36001.800968	29.118	0.179425202	197.854905189	7.038522464	25.38	25492	45.603924	56.8009700000039
4915	2	37365.360541	29.066	0.145282047	200.665776279	5.44218226	26.149	26696	46.003535	56.801026000001
4917	2	46091.123855	29.153	0.221020276	251.955876007	8.57826324	25.556	25765	46.803924	56.8014089999997
4918	2	36965.506691	29.112	0.218683723	207.600660329	8.958462072	24.676	24411	47.20439	56.8009700000039
4919	2	36304.773868	29.083	0.201512917	202.349746678	8.130806271	24.92	24784	47.603474	56.8014089999997
4920	2	35372.270885	29.124	0.196183368	196.882541478	7.894117406	24.965	24852	48.003474	56.8014160000021
4921	2	36591.448132	29.01	0.198210312	203.780326687	7.984439325	24.947	24825	48.402974	56.8009700000039
4922	2	38202.289908	29.111	0.218392865	213.561517025	8.86458714	24.824	24637	48.803595	56.8009700000039
4923	2	33781.223095	29.138	0.190889725	188.40355312	7.711926051	24.9	24753	49.203513	56.8014980000007
4924	2	38764.543273	29.023	0.189624799	213.208908935	7.45056746	25.354	25451	49.603452	56.8014200000034
4925	2	35619.923016	29.07	0.172976897	195.473501406	6.765981388	25.428	25566	50.003052	56.801535999999
4926	2	36023.194025	29.061	0.174160407	197.644711004	6.809390744	25.435	25577	50.403918	56.8014089999997
4927	2	30941.253125	29.114	0.158106812	170.554882638	6.239588705	25.282	25339	50.803446	56.8013879999999
4928	2	40611.084372	29.063	0.18661147	221.597549945	7.216588416	25.616	25859	51.203508	56.8009700000039
4929	2	35708.047874	29.027	0.210303379	200.948461193	8.650401572	24.61	24311	51.603974	56.801876000005
4930	2	36701.909061	29.094	0.216277312	206.127382836	8.860493246	24.674	24409	52.003035	56.8014919999987
4931	2	38160.275419	29.107	0.192115013	210.030588983	7.558859452	25.331	25416	52.403427	56.8015139999989
4932	2	34291.4362	29.119	0.179106265	189.485310983	7.103025805	25.202	25215	52.80348	56.8019700000004
4933	2	40651.893842	29.04	0.206691436	224.4560854	8.184206007	25.227	25255	53.202974	56.8010590000049
4934	2	39946.296	29.073	0.209130844	221.107268707	8.321928205	25.146	25130	53.603456	56.8014580000017
4935	2	36356.007172	29.061	0.215089791	204.504270526	8.839446391	24.624	24333	54.00393	56.8009700000039
4936	2	35732.988126	29.112	0.189177782	197.816731256	7.530266868	25.141	25122	54.403935	56.8010649999997
4937	2	38019.903478	29.242	0.197280662	209.133727785	7.752888193	25.351	25446	54.803486	56.8014089999997
4938	2	39147.572817	29.091	0.175682335	212.916961534	6.749813926	25.725	26028	55.202584	56.8019200000053
4939	2	36170.877445	29.172	0.184995281	199.05203361	7.276602762	25.336	25423	55.603822	56.8010140000042
4940	2	41730.241477	29.101	0.172782809	225.132910806	6.531750288	25.996	26453	56.00343	56.8010140000042
4941	2	34419.925654	29.045	0.171222539	189.543661739	6.743921021	25.314	25389	56.403897	56.8009700000039
4942	2	34414.000392	29.096	0.184669691	190.91953699	7.382082857	25.072	25016	56.803535	56.8010140000042
4943	2	39348.695716	29.152	0.216044333	218.545570707	8.656036523	25.035	24959	57.203891	56.8019200000053
4944	2	35444.062011	29.234	0.186987825	195.399175007	7.381160891	25.278	25333	57.603924	56.8015310000046
4945	2	36430.44112	29.013	0.198435948	203.005831589	8.003157872	24.927	24795	58.00394	56.8009700000039
4946	2	32172.752369	29.035	0.138932332	174.608502773	5.315088953	25.796	26139	58.403474	56.8014480000056
4947	2	32381.533239	29.074	0.182732079	180.924455973	7.409133077	24.841	24663	58.803935	56.8014700000058
4948	2	34155.191508	29.048	0.207522074	192.926472588	8.599780423	24.491	24131	59.20393	56.8015139999989
4950	2	35100.758122	29.088	0.191695981	195.209358477	7.700769926	24.992	24893	59.603502	56.4010590000034
4951	2	37311.298036	29.085	0.194285724	206.308726678	7.715218641	25.18	25182	59.203924	56.4006000000008
4952	2	37666.213334	29.148	0.168092726	204.391021689	6.428675315	25.801	26147	58.80343	56.4015140000047
4953	2	40758.634387	29.035	0.179211556	221.5928279	6.880041005	25.738	26048	58.403492	56.4015260000015
4954	2	37531.383383	29.045	0.195168694	207.746466549	7.766782963	25.145	25129	58.002974	56.4010200000048
4955	2	40821.374525	29.001	0.191998829	223.708193503	7.489278496	25.474	25636	57.60343	56.4009700000024
4956	2	39666.422577	29.003	0.188870393	217.656099526	7.386052078	25.432	25571	57.203018	56.4015310000032
4957	2	41328.237549	29.085	0.204068692	227.12013253	8.004731005	25.381	25494	56.803518	56.4020200000014
4958	2	38384.734596	29.008	0.157775373	207.517783982	5.989432034	25.925	26342	56.403518	56.401969999999
4959	2	35441.717435	29.058	0.158801972	192.919430033	6.111265897	25.697	25985	56.003063	56.401969999999
4960	2	44142.018109	29.135	0.19784855	239.730100035	7.579254711	25.773	26104	55.603462	56.4015360000049
4961	2	39436.603638	29.217	0.149273537	210.365205465	5.516765143	26.378	27058	55.20354	56.401969999999
4962	2	37223.625274	29.113	0.173029607	203.052878323	6.687353073	25.626	25874	54.80393	56.4023369999995
4963	2	36693.170426	29.063	0.175739511	201.102925597	6.856280583	25.471	25632	54.402943	56.4023930000039
4964	2	34691.407713	29.064	0.145720677	187.618968536	5.53584201	25.913	26323	54.003412	56.401969999999
4965	2	38380.855477	29.126	0.188987836	210.591181424	7.389886699	25.433	25574	53.603101	56.401969999999
4966	2	45250.928439	29.129	0.233330665	249.586462841	9.219593	25.262	25308	53.203491	56.4024419999987
4967	2	39350.171347	29.037	0.212810685	218.914452887	8.55464339	24.981	24877	52.802565	56.401969999999
4968	2	39543.524237	29.196	0.21805632	219.451601588	8.722647254	25.061	24999	52.40303	56.401969999999
4969	2	36892.204333	29.035	0.188674132	203.867772477	7.483300258	25.2	25213	52.00393	56.4019259999986
4970	2	37564.003403	29.025	0.229647918	212.51823146	9.546936236	24.44	24055	51.603502	56.4024419999987
4971	2	36121.030244	29.04	0.180446951	199.039798952	7.116427097	25.293	25356	51.203402	56.4020139999993
4972	2	34064.585244	29.04	0.154581666	185.764989003	5.97079789	25.636	25890	50.803924	56.4024419999987
4973	2	34740.197373	29.086	0.180261598	192.009867646	7.152182983	25.194	25204	50.403452	56.4019310000003
4974	2	35585.945766	29.119	0.187737591	196.873081703	7.463108593	25.163	25155	50.003896	56.4023760000055
4975	2	33173.61272	29.136	0.172217976	183.078950079	6.812752817	25.243	25279	49.60393	56.4019259999986
4976	2	36446.532579	29.216	0.230754454	206.017296281	9.576303256	24.468	24096	49.203974	56.401969999999
4977	2	32468.997775	29.117	0.20602516	184.167139428	8.60913752	24.358	23931	48.803013	56.4019259999986
4978	2	37696.019828	29.076	0.187417603	207.375129408	7.366913862	25.347	25440	48.403885	56.4015310000032
4979	2	38843.50236	29.085	0.198750097	214.337305364	7.859935551	25.248	25286	48.003918	56.4019259999986
4980	2	38210.026065	29.017	0.209355532	213.052444708	8.453872284	24.908	24764	47.603502	56.401969999999
4981	2	39000.159209	29.1	0.224301763	218.272979594	9.125417607	24.787	24580	47.203552	56.401969999999
4982	2	36448.841208	29.1	0.204491547	203.330052936	8.265400886	24.892	24741	46.803556	56.401969999999
4983	2	38304.036848	29	0.19592642	211.901817252	7.788003516	25.164	25157	46.40392	56.401969999999
4984	2	37704.857537	29.197	0.175997361	205.247325658	6.773598141	25.696	25983	46.00354	56.401509000003
4985	2	38570.413465	29.152	0.18537146	210.899772957	7.198456286	25.548	25752	45.603518	56.4020030000029
4986	2	32914.503864	29.12	0.164764361	180.96998867	6.469260456	25.366	25469	45.203424	56.4024200000058
4987	2	36800.272377	29.129	0.170676163	200.597028623	6.586772497	25.651	25912	44.803063	56.4014810000008
4988	2	44280.937753	29.055	0.182428102	239.10783869	6.908736266	25.966	26405	44.403424	56.4015800000052
4989	2	36507.115321	29.013	0.150599587	197.40368679	5.719158479	25.919	26332	44.00315	56.4023809999999
4990	2	35719.683352	29.119	0.178829202	196.401397798	7.022071592	25.364	25467	43.602974	56.4019200000039
4991	2	36428.598385	29.095	0.183506194	200.586208852	7.226380256	25.317	25394	43.203974	56.4024480000007
4992	2	38188.955773	29.115	0.178321929	208.402479854	6.897438189	25.613	25853	42.802941	56.4015199999994
4993	2	33276.722316	29.153	0.186532025	185.307728416	7.512980288	24.949	24828	42.403502	56.401969999999
4994	2	31105.626841	29.066	0.181927778	174.668848329	7.450833878	24.68	24417	42.002551	56.4024700000009
4995	2	39074.637275	29.073	0.189896974	214.431294479	7.427750984	25.428	25566	41.603402	56.401969999999
4996	2	41714.303541	29.143	0.209015623	229.2153665	8.196889496	25.385	25499	41.203474	56.4019310000003
4997	2	39832.334874	29.081	0.193336515	218.503852236	7.55637356	25.441	25586	40.803024	56.4018490000017
4998	2	37212.47966	29.091	0.175392588	203.422479715	6.807454877	25.556	25765	40.403081	56.401969999999
4999	2	41378.180763	29.002	0.192162606	226.450682966	7.475258755	25.519	25706	40.003474	56.401969999999
5000	2	37210.858754	29.146	0.174044982	202.913205116	6.721955122	25.638	25892	39.60349	56.4019259999986
5001	2	41542.808199	29.071	0.191077168	226.648017321	7.38709713	25.621	25866	39.203924	56.4015199999994
5002	2	35625.15375	29.129	0.156561583	193.131999183	5.976309038	25.833	26197	38.803974	56.401969999999
5003	2	39820.193527	29.135	0.243265947	224.489352513	10.04197064	24.553	24225	38.403535	56.4019259999986
5004	2	38175.0515	29.011	0.211684314	213.222297979	8.57723916	24.852	24680	38.003413	56.401969999999
5005	2	40975.902234	29.129	0.170066829	220.930423557	6.421352064	26.016	26485	37.603935	56.4019640000042
5006	2	34366.270705	29.02	0.173087232	189.662518118	6.847248805	25.242	25278	37.203479	56.40236
5007	2	36116.145174	29.047	0.164989931	197.047034142	6.378922571	25.62	25865	36.803461	56.4019259999986
5008	2	33973.95522	29.01	0.16410525	186.66920922	6.434702848	25.388	25503	36.403474	56.401969999999
5009	2	43008.587267	29.127	0.196175047	234.049262916	7.545722567	25.706	25998	36.004395	56.4019310000003
5010	2	34868.065285	29.09	0.212482522	196.774872058	8.789408601	24.52	24175	35.604062	56.4024310000023
5011	2	38626.542891	29.166	0.236012752	217.552049877	9.72395666	24.584	24271	35.203512	56.4020139999993
5012	2	36786.332917	29.136	0.206037979	204.938181313	8.305636306	24.935	24807	34.804018	56.401969999999
5013	2	39187.97426	29.11	0.214670897	217.874385802	8.618521343	25.002	24908	34.402563	56.4020640000017
